ano_snapshot,mes_snapshot,categoria,sku,estoque,ultima_venda
2025,2,CHOCOLATE DIVERSOS,PECCIN TRENTO BITES PTORTA DE LIMAO 40G,6.0,2026-05-09
2025,2,CHOCOLATE DIVERSOS,PECCIN TRENTO CHOCOLATE 29G,5.0,2026-05-09
2025,2,CHOCOLATE DIVERSOS,PECCIN TRENTO MOUSSE DE MARACUJA 29G,19.0,2026-05-07
2025,2,CHOCOLATE DIVERSOS,PECCIN TRENTO TORTA DE LIMAO 29G,16.0,2026-05-08
2025,2,CHOCOLATE DIVERSOS,TRENTO PISTACHE 29G,9.0,2026-05-08
2025,2,CHOCOLATE FERRERO,FERRERO ROCHER T8 100G,0.0,2026-01-24
2025,2,CHOCOLATE GAROTO,BOMBOM SERENATA DE AMOR 19G,71.0,2026-05-04
2025,2,CHOCOLATE GAROTO,CAIXA DE BOMBONS SORTIDOS GAROTO 20% GRATIS 250G,0.0,2026-02-28
2025,2,CHOCOLATE GAROTO,CAIXA DE BOMBONS SORTIDOS GAROTO 220G,2.0,2026-03-26
2025,2,CHOCOLATE GAROTO,GAROTO TALENTO AMEND/UVA PASSA 25G,4.0,2026-05-03
2025,2,CHOCOLATE GAROTO,GAROTO TALENTO AVELAS 25GR,12.0,2026-05-10
2025,2,CHOCOLATE LACTA,LACTA AO LEITE 20GR,13.0,2026-05-09
2025,2,CHOCOLATE LACTA,LACTA BIS XTRA BRANCO 45G,-1.0,2026-04-21
2025,2,CHOCOLATE LACTA,LACTA DIAMANTE NEGRO 20GR,11.0,2026-05-05
2025,2,CHOCOLATE LACTA,LACTA LAKA 20GR,8.0,2026-05-10
2025,2,CHOCOLATE M&M (MARS),TWIX 40G,6.0,2026-05-09
2025,2,CHOCOLATE NESTLE,CAIXA DE BOMBONS NESTLE ESPECIALIDADES 251G 15UN,0.0,2026-04-23
2025,2,CHOCOLATE NESTLE,NESTLE CHOCOLATE CRUNCH 80G,0.0,2026-01-14
2025,2,CHOCOLATE NESTLE,"NESTLE KIT KAT CHURROS 41,5G",8.0,2026-04-13
2025,2,CHOCOLATE NESTLE,"NESTLE KIT KAT PAPAI EM PÓ 1,3KG",3000.0,
2025,2,CHOCOLATE NESTLE,NESTLE PRESTIGIO BANANA 33G,-3.0,2026-05-09
2025,2,CHOCOLATE NESTLE,NESTLE PRESTIGIO DARK 33GR,7.0,2026-05-06
2025,2,CHÁ,CHÁ VERDE LIMÃO LEÃO GARRAFA 450ML,0.0,2025-09-25
2025,2,CIGARRILHAS,CIGARRO CAMEL RED DUNE,18.0,2026-05-09
2025,2,DESTILADOS DIVERSOS,BEBIDA ALCOOLICA CHILLI BEANS COSMOPOLITAN 310ML,6.0,
2025,2,DESTILADOS DIVERSOS,BEBIDA ALCOOLICA CHILLI BEANS MOJITO 310ML,5.0,2026-04-12
2025,2,DESTILADOS DIVERSOS,CAMPARI BITTER 900ML,1.0,2025-10-04
2025,2,DESTILADOS DIVERSOS,GIN ETERNITY MAÇA VERDE 900ML,1.0,2024-04-14
2025,2,DESTILADOS DIVERSOS,GIN ETERNITY WATERMELON 900ML,1.0,2024-05-01
2025,2,DESTILADOS DIVERSOS,GIN ROCK´S SICILIAN LEMON 1L,2.0,2024-02-17
2025,2,DESTILADOS DIVERSOS,READYGIN MORANGO 275ML,0.0,2025-07-29
2025,2,DESTILADOS DIVERSOS,SCHWEPPES MIXED GIN TONICA 269ML,6.0,
2025,2,DOCES DIVERSOS,COCADA BRANCA CABANA BRASIL SEM ACUCAR 40G,14.0,2026-05-04
2025,2,DOCES DIVERSOS,COCADA BRANCA DE MINAS ZERO 40G,27.0,2026-05-06
2025,2,DOCES DIVERSOS,COCADA MORENA ZERO ACUCAR 40G,0.0,
2025,2,DOCES DIVERSOS,DOCE DE LEITE VIEIRA BEIJO DE LEITE 23G,0.0,2026-01-18
2025,2,DOCES DIVERSOS,"DOCE PE DE MOCA MOCOFORTE 50,5G",7.0,2026-05-06
2025,2,DOCES DIVERSOS,DOCES VIEIRA CHOCO BEIJO 23G,12.0,2026-04-26
2025,2,DOCES DIVERSOS,DOCES VIEIRA CHURRITOS 23G,25.0,2026-04-27
2025,2,DOCES DIVERSOS,MARSHMALLOW DOCILE TWIST AZUL E BRANCO 250G,1.0,2026-03-20
2025,2,DOCES DIVERSOS,PAÇOCA AMOR ARCOR 18G,0.0,2025-12-17
2025,2,DOCES DIVERSOS,PAÇOCA PREMIUM ARTESANAL 60G,-11.0,2026-05-08
2025,2,DOCES DIVERSOS,PAÇOCA S.H PAÇOQUITA ORIGINAL 20G,0.0,2026-04-13
2025,2,DOCES DIVERSOS,PICOLE PIRACANJUBA PRO FORCE COCO C/CHOCOLATE BRANCO 75G,19.0,2026-04-04
2025,2,DOCES DIVERSOS,PINGO BEL DOCE COM LEITE 50G,69.0,2026-05-08
2025,2,DOCES DIVERSOS,PINGO DE OURO ELMA CHIPS BACON 76G,1.0,2026-05-07
2025,2,DOCES DIVERSOS,RAPADURINHA DE MINAS 25G,8.0,2026-05-08
2025,2,DOCES DIVERSOS,ROCKS OVOMALTINE 40G,0.0,2025-12-26
2025,2,DOCES DIVERSOS,SUSPIRO CASEIRO KE DELICIA 50G,0.0,2026-04-11
2025,2,ENERGÉTICO,ENERGETICO FUSION 1LT,6.0,2025-04-26
2025,2,ENERGÉTICO,ENERGETICO MONSTER ULTRA FIESTA MANGO 473ML,8.0,2026-05-10
2025,2,ENERGÉTICO,ENERGETICO MONSTER ULTRA PEACHY KEEN ZERO 473ML,18.0,2026-05-09
2025,2,ENERGÉTICO,ENERGETICO RED BULL POMELO SUGARFREE 250ML,0.0,2026-05-10
2025,2,ENERGÉTICO,ENERGETICO TNT ENERGY DRINK ZERO 269ML,0.0,2026-04-03
2025,2,ENERGÉTICO,MONSTER ULTRA WATERMELON 473 ML,10.0,2026-05-09
2025,2,EXTINTOR,"EXTINTOR EXTANG 1,420KG",3.0,2026-04-27
2025,2,EXTINTOR,"EXTINTOR EXTANG 1,48KG",2.0,2025-12-30
2025,2,FILTRO DE AR,ELEM FILT MANN C1944,3.0,2024-08-23
2025,2,FILTRO DE AR,ELEM FILT MANN C3366/1,12.0,2021-05-12
2025,2,FILTRO DE AR,FILTRO MANN C2496,1.0,2024-01-20
2025,2,FILTRO DE AR,FILTRO MANN C2585,3.0,2025-05-19
2025,2,FILTRO DE AR,FILTRO MANN C26013,1.0,
2025,2,FILTRO DE AR,FILTRO MANN C2631,1.0,2022-12-17
2025,2,FILTRO DE AR,FILTRO MANN C27154/1,4.0,
2025,2,FILTRO DE AR,FILTRO MANN C29003/1,2.0,2023-07-24
2025,2,FILTRO DE AR,FILTRO MANN C29014,2.0,2026-05-04
2025,2,FILTRO DE AR,FILTRO MANN C29108,2.0,
2025,2,FILTRO DE AR,FILTRO MANN C2982/1,3.0,
2025,2,FILTRO DE AR,FILTRO MANN C2990,2.0,
2025,2,FILTRO DE AR,FILTRO MANN C2991/1,3.0,
2025,2,FILTRO DE AR,FILTRO MANN C30100,1.0,
2025,2,FILTRO DE AR,FILTRO MANN C30130/3,1.0,2024-12-27
2025,2,FILTRO DE AR,FILTRO MANN C30904,2.0,
2025,2,FILTRO DE AR,FILTRO MANN C37001/1,1.0,
2025,2,FILTRO DE AR - ANTIGO,FILTRO FRAM CA4336,4.0,
2025,2,FILTRO DE AR - ANTIGO,FILTRO MANN C18004,2.0,
2025,2,FILTRO DE AR - ANTIGO,FILTRO MANN C2120,2.0,
2025,2,FILTRO DE AR - ANTIGO,FILTRO MANN C2693,1.0,
2025,2,FILTRO DE AR - ANTIGO,FILTRO MANN C29015,2.0,
2025,2,FILTRO DE AR - ANTIGO,FILTRO MANN C4292/2,1.0,
2025,2,FILTRO DE AR - ANTIGO,FILTRO PUROLATOR A1131,4.0,
2025,2,FILTRO DE AR - ANTIGO,FILTRO VOX HLP2017,1.0,
2025,2,FILTRO DE AR - ANTIGO,FILTRO VOX HLP9605,5.0,
2025,2,FILTRO DE AR - ANTIGO,FILTRO VOX HLP9609,2.0,
2025,2,FILTRO DE AR - ANTIGO,FILTRO WEGA FAP7007,3.0,
2025,2,FILTRO DE ÓLEO,ELEM FILT MANN HU6007X,2.0,
2025,2,FILTRO DE ÓLEO,ELEM FILT MANN HU711/51X,2.0,2026-03-03
2025,2,FILTRO DE ÓLEO,FILTRO DE ÓLEO TECFIL PSL55,0.0,2026-03-03
2025,2,FILTRO DE ÓLEO,FILTRO FRAM PH5529,1.0,
2025,2,FILTRO DE ÓLEO,FILTRO MANN C2295/3,2.0,
2025,2,FILTRO DE ÓLEO,FILTRO MANN HU6006X,1.0,2021-01-02
2025,2,FILTRO DE ÓLEO,FILTRO MANN HU610X,3.0,2020-12-03
2025,2,FILTRO DE ÓLEO,FILTRO MANN HU612X,2.0,
2025,2,FILTRO DE ÓLEO,FILTRO MANN HU711X,1.0,2024-03-08
2025,2,FILTRO DE ÓLEO,FILTRO MANN HU816/2X,2.0,2025-06-04
2025,2,FILTRO DE ÓLEO,FILTRO MANN W6200,1.0,
2025,2,FILTRO DE ÓLEO,FILTRO MANN W6620,3.0,
2025,2,FILTRO DE ÓLEO,FILTRO MANN W6730,3.0,2025-12-14
2025,2,FILTRO DE ÓLEO,FILTRO MANN W7 MULTI 20,24.0,2025-08-19
2025,2,FILTRO DE ÓLEO,FILTRO MANN W712/30,1.0,2024-01-01
2025,2,FILTRO DE ÓLEO,FILTRO MANN W712/8,1.0,
2025,2,FILTRO DE ÓLEO,FILTRO MANN W713/16,2.0,2022-12-27
2025,2,FILTRO DE ÓLEO,FILTRO MANN W7520,2.0,2026-04-26
2025,2,FILTRO DE ÓLEO,FILTRO MANN W7800,2.0,
2025,2,FILTRO DE ÓLEO,FILTRO MANN W814/80,2.0,
2025,2,FILTRO DE ÓLEO,FILTRO MANN W920/31,3.0,
2025,2,FILTRO DE ÓLEO,FILTRO TECFIL PSL134,1.0,2025-05-05
2025,2,FILTRO DE ÓLEO,FILTRO TECFIL PSL565,2.0,
2025,2,FILTRO DE ÓLEO,FILTRO TECFIL PSL612,0.0,2026-03-19
2025,2,FILTRO DE ÓLEO,FILTRO TECFIL PSL77,1.0,2025-12-23
2025,2,FILTRO DE ÓLEO,FILTRO TECFIL PSL78-B,2.0,
2025,2,FILTRO DE ÓLEO,FILTRO TECFIL PSL818,2.0,
2025,2,HIGIENE PESSOAL,ALCOOL EM GEL PARA MAOS GIOVANNA BABY 500ML,0.0,
2025,2,HIGIENE PESSOAL,CURATIVO ISABABY TRADICIONAL,2.0,2025-12-28
2025,2,HIGIENE PESSOAL,HIDRATANTE LABIAL CARMED FINI BEIJOS GLITTER 10G,0.0,
2025,2,HIGIENE PESSOAL,KIT VIAGEM AZUL DENTIL150GR,5.0,
2025,2,HIGIENE PESSOAL,PRESERVATIVO OLLA 3UN,0.0,2022-11-14
2025,2,HIGIENE PESSOAL,PRESERVATIVO SUPRA SENSITIVE 3UN,27.0,2026-04-19
2025,2,IOGURTE,IOGURTE DANONE MORANGO 170GR,0.0,2026-03-05
2025,2,ISOTÔNICO,GATORADE MORANGO MARACUJA 500ML,37.0,2026-04-29
2025,2,ISOTÔNICO,GATORADE TANGERINA 500ML,0.0,2026-01-16
2025,2,ISOTÔNICO,POWERADE SOUR MACA VERDE 500ML,0.0,2025-12-02
2025,2,ISOTÔNICO,POWERADE TANGERINA 500ML,0.0,2026-03-20
2025,2,ISQUEIROS,ISQUEIRO BIC MAXI BERCO BLISTER UN,0.0,
2025,2,ISQUEIROS,ISQUEIRO CLIPPER MAXI GRAFITE,0.0,2026-05-09
2025,2,ISQUEIROS,ISQUEIRO CLIPPER MINI LISO UN,0.0,2026-02-22
2025,2,JTI,CAMEL MENTHOL BOX,3.0,2026-05-10
2025,2,JTI,CAMEL PURPLE BEACH BOX,11.0,2026-05-09
2025,2,JTI,CAMEL YELLOW TROPICAL,20.0,2026-05-09
2025,2,JTI,CIGARRO CAMEL KRETEK BERRY,7.0,2026-05-10
2025,2,JTI,CIGARRO LM FIRST CUT GREY BOX,-28.0,2026-05-09
2025,2,JTI,WINSTON SILVER,29.0,2026-05-03
2025,2,LUBRIFICANTE LUBRAX,LUBRAX 4T 20W-50 API SL 1L,0.0,2026-01-08
2025,2,LUBRIFICANTE LUBRAX,LUBRAX ATF TA 1LT,11.0,2026-05-02
2025,2,LUBRIFICANTE LUBRAX,LUBRAX AVANTE 10W40 CH4 SL 1LT,52.0,2024-06-23
2025,2,LUBRIFICANTE LUBRAX,LUBRAX ESSENCI ALTA RODAGEM 25W50 500ML,47.0,2026-03-28
2025,2,LUBRIFICANTE LUBRAX,LUBRAX GL5 140 LT,8.0,2024-11-09
2025,2,LUBRIFICANTE LUBRAX,LUBRAX MOTO 20W50 1L,0.0,2026-05-01
2025,2,LUBRIFICANTE LUBRAX,LUBRAX SEMISSINTETICO 10W40 1L,2.0,2026-04-25
2025,2,LUBRIFICANTE LUBRAX,LUBRAX SUPERA PREMIUM 5W20 1LT,13.0,2026-03-29
2025,2,LUBRIFICANTE LUBRAX,LUBRAX TECNO 10W40 SN SEMI SINTETICO 500ML,9.0,2026-05-03
2025,2,LUBRIFICANTE LUBRAX,LUBRAX TOP AUTO 5W40 SINTETICO PREMIUM 1L,21.0,2026-04-14
2025,2,LUBRIFICANTE LUBRAX,LUBRAX TOP AUTO MINERAL 20W50 1L,55.0,2026-05-10
2025,2,LUBRIFICANTE LUBRAX,LUBRAX TOP AUTO SEMISSINTETICO 15W40 API SL 1L,52.0,2026-05-09
2025,2,LUBRIFICANTE LUBRAX,LUBRAX TOP AUTO SEMISSINTETICO 15W40 API SN 1L,0.0,2026-02-11
2025,2,LUBRIFICANTE LUBRAX,LUBRAX TOP AUTO SINTETICO 5W30 1L,12.0,2026-05-10
2025,2,LUBRIFICANTE LUBRAX,LUBRAX TOP AUTO SINTETICO 5W40 1L,9.0,2026-05-08
2025,2,LUBRIFICANTE LUBRAX,LUBRAX TOP TURBO PRO S 10W40 1L,0.0,
2025,2,LUBRIFICANTE LUBRAX,LUBRAX TRM4 90 1LT,5.0,2025-01-05
2025,2,LUBRIFICANTE LUBRAX,LUBRAX TRM5 90 20LT,5.75,2026-04-30
2025,2,LUBRIFICANTE LUBRAX,LUBRAX VALORA 0W20 SP SINTETICO 1LT,11.0,2026-04-29
2025,2,LUBRIFICANTE LUBRAX,LUBRAX VALORA FLEX 5W40 1L,0.0,2026-04-11
2025,2,MENTOS,"BALA MENTOS FRUIT 37,5G",5.0,2026-05-10
2025,2,MENTOS,"BALA MENTOS MINT 37,5GR",2.0,2026-05-08
2025,2,MENTOS,"BALA MENTOS STK TUTTI FRUTTI 37,5G",0.0,
2025,2,MENTOS,MENTOS KISS TUTTI FRUTTI E MENTA 35G,8.0,2026-05-06
2025,2,MENTOS,MENTOS PURE FRESH MORANGO GARRAFA 56G,9.0,2026-04-27
2025,2,MERCEARIA ALIMENTICIA,ESPETO CHURRASCO CORDEIRO 40UN,6.0,2024-11-22
2025,2,MERCEARIA ALIMENTICIA,SUPLEM ALIM CHILLI BEANS RELAX MACA VERDE 310ML,1.0,2026-05-09
2025,2,MERCEARIA ALIMENTICIA,SUPLEMENTO ALIMENTAR CHILLI RELAX ACAI BERRY 310ML,3.0,2026-05-07
2025,2,MERCEARIA ALIMENTICIA,SUPLEMENTO ALIMENTAR CHILLI RELAX COCO E ACAI 310ML,11.0,2026-04-06
2025,2,MERCEARIA MAT. LIMPEZA,TOALHA DE PAPEL PICCOLA DONNA C/2,8.0,2026-04-11
2025,2,NESCAFÉ BEBIDAS,KIT KAT NESCAFÉ,0.0,2026-05-03
2025,2,PADARIA,CIABATTA MANIA FOODS CARNE SECA 155G,0.0,2026-02-04
2025,2,PADARIA,COOKIES PIRAQUE CHOCOLATE 80G,4.0,2026-03-30
2025,2,PADARIA,COOKIES PIRAQUE ORIGINAL 80G,3.0,2026-04-02
2025,2,PADARIA,MINI PANETONE COM GOTAS DE CHOCOLATE BAUDUCCO 80G,0.0,2026-02-24
2025,2,PALHETA,"PALHETA RODO 15""",12.0,2026-02-27
2025,2,PALHETA,"PALHETA TIGER 13""",4.0,2025-06-09
2025,2,PALHETA,"PALHETA TIGER 24""",7.0,2026-04-02
2025,2,PEGBOARD,CORTADOR DE UNHA TRIM NAIL CARE,4.0,2026-04-23
2025,2,PEGBOARD,PINÇA TRIM PONTA QUADRADA,4.0,2025-12-14
2025,2,PEGBOARD,SEM PARAR PAGUE 30 E GANHE 100,18.0,2025-11-27
2025,2,PEGBOARD,STICKER XM-915 - ETIQUETA SEM PARAR,0.0,
2025,2,PHILIP MORRIS,CIGARRO HARMONY SLIMS,0.0,2026-01-04
2025,2,PHILIP MORRIS,MARLBORO BLUE SELECTION BOX,4.0,2026-05-10
2025,2,PHILIP MORRIS,MARLBORO GOLD SELECTION MACO,-27.0,2026-05-10
2025,2,PHILIP MORRIS,MARLBORO RED SELECTION MACO,-21.0,2026-05-10
2025,2,PILHAS,PILHA RAYOVAC AA PEQUENA TUBO UN,0.0,2025-11-01
2025,2,PILHAS,PILHA RAYOVAC TUBO AAA PALITO 40UN,-1.0,2026-05-09
2025,2,PIPOCA,PIPOCA DOCE CARAMELIZADA CLAC 50G,0.0,2026-05-06
2025,2,PIPOCA,PIPOCA FORMIGAO 40G,71.0,2026-05-06
2025,2,REFRIGERANTE,ANTARCTICA GUARANA ZERO 2LTS,6.0,2026-05-10
2025,2,REFRIGERANTE,COCA COLA 200ML,11.0,2026-05-08
2025,2,REFRIGERANTE,FANTA LARANJA LATA 350ML,14.0,2026-05-07
2025,2,REFRIGERANTE,FANTA MARACUJA LATA 350ML,3.0,2026-05-07
2025,2,REFRIGERANTE,PEPSI TWIST 200ML,6.0,2026-05-06
2025,2,REFRIGERANTE,REFRIGERANTE FYS GUARANA 350ML,0.0,2026-02-16
2025,2,REFRIGERANTE,"SCHWEPPS CITRUS 1,5LT",0.0,2026-04-09
2025,2,REFRIGERANTE,SCHWEPPS CITRUS 1.5LTS,8.0,2026-05-07
2025,2,REFRIGERANTE,SCHWEPPS CITRUS LATA 350ML,12.0,2026-04-14
2025,2,REFRIGERANTE,SPRITE MINI PET 200ML,0.0,2026-04-24
2025,2,SALGADO ASSADO/FRITO,CHEETOS LUA PARMESAO 80G,1.0,2026-05-07
2025,2,SALGADO ASSADO/FRITO,CHEETOS MIX DE QUEIJOS 70G,1.0,2026-05-04
2025,2,SALGADO ASSADO/FRITO,CROISSANT 7 DAYS CHOCOLATE 45G,0.0,2026-02-28
2025,2,SALGADO ASSADO/FRITO,FANDANGOS PRESUNTO 85G,0.0,2026-05-10
2025,2,SNACK DIVERSOS,BATATA FRITA LAYS SALT E VINEGAR 70G,0.0,2026-01-06
2025,2,SNACK DIVERSOS,BATATA FRITA LISA KELECK BARBECUE 90G,0.0,2026-04-18
2025,2,SNACK DIVERSOS,BATATA FRITA LISA KELECK CEBOLA E SALSA 90G,5.0,2026-05-08
2025,2,SNACK DIVERSOS,BATATA FRITA LISA KELECK NATURAL 90G,3.0,2026-04-27
2025,2,SNACK DIVERSOS,BATATA FRITA LISA KELEEK CHURRASCO 90G,0.0,2026-05-02
2025,2,SNACK DIVERSOS,BATATA LAYS CLASSICO 62G,1.0,2026-05-10
2025,2,SNACK DIVERSOS,BATATA LAYS COPA PICANHA 62G,5.0,2026-05-09
2025,2,SNACK DIVERSOS,BATATA LAYS COPA QUEIJO CAMEMBERT 62G,5.0,2026-04-18
2025,2,SNACK DIVERSOS,BATATA LAYS SENSACOES FRANGO GRELHADO 35G,1.0,2026-05-08
2025,2,SNACK DIVERSOS,BATATA LAYS SOUR CREAM 62G,1.0,2026-05-10
2025,2,SNACK DIVERSOS,BATATA LAYS TACO MEXICANO 62G,1.0,2026-04-18
2025,2,SNACK DIVERSOS,BATATA PRINGLES STRANGER THINGS BACON 100G,0.0,2025-12-21
2025,2,SNACK DIVERSOS,CEBOLITOS 36G,-1.0,2026-05-09
2025,2,SNACK DIVERSOS,KELECK BATATA FRITA PEPERONI 90G,1.0,2026-05-05
2025,2,SNACK DIVERSOS,PURURUCA MILHO PICANTE KELECK 90G,14.0,2026-05-06
2025,2,SNACK DIVERSOS,SALGADINHO CHEEZ IT PARMESSAO SNACK 65G,0.0,2026-02-07
2025,2,SNACK DIVERSOS,SALGADINHO CHEEZ IT SNAPD NACHO EXPLOSION 45G,0.0,2026-02-26
2025,2,SNACK DIVERSOS,SALGADINHO CHEEZ IT SNAPD QUEIJO 45G,0.0,2026-03-05
2025,2,SNACK DIVERSOS,SALGADINHO KELECK BACON 60G,2.0,2026-05-07
2025,2,SNACK DIVERSOS,SALGADINHO TOP SNACKS COSTELINHA COM LIMAO 51G,0.0,2026-04-24
2025,2,SNACK DIVERSOS,YOKITOS REDINHA QUEIJO 45GR,0.0,2026-03-22
2025,2,SNACK ELMA CHIPS,BATATA ELMA CHIPS SENSACOES PEITO PERU 35G,1.0,2026-05-08
2025,2,SNACK ELMA CHIPS,BATATA RUFFLES CEBOLA E SALSA 32G,0.0,2026-03-20
2025,2,SNACK ELMA CHIPS,BATATA RUFFLES CEBOLA E SALSA 32G,0.0,2026-04-14
2025,2,SNACK ELMA CHIPS,BATATA RUFFLES CEBOLA E SALSA 68G,1.0,2026-05-07
2025,2,SNACK ELMA CHIPS,BATATA RUFFLES CHURRASCO 32G,4.0,2026-05-10
2025,2,SNACK ELMA CHIPS,BATATA RUFFLES ORIGINAL 32G,0.0,2026-03-18
2025,2,SNACK ELMA CHIPS,BATATA RUFFLES SOUR CREAM E CEBOLA 100G,0.0,2026-04-16
2025,2,SNACK ELMA CHIPS,CEBOLITOS 45G,0.0,2024-10-07
2025,2,SNACK ELMA CHIPS,CEBOLITOS 91G,3.0,2026-05-06
2025,2,SNACK ELMA CHIPS,CHEETOS ASSADO BOLA QUEIJO SUICO 34G,3.0,2026-05-07
2025,2,SNACK ELMA CHIPS,CHEETOS ASSADO BOLA QUEIJO SUICO 37G,0.0,2026-04-22
2025,2,SNACK ELMA CHIPS,CHEETOS ASSADO LUA QUEIJO 40G,0.0,2026-02-16
2025,2,SNACK ELMA CHIPS,CHEETOS ASSADO MIX QUEIJO 41G,0.0,2026-03-14
2025,2,SNACK ELMA CHIPS,CHEETOS CRUNCHY PIMENTA MEXICANA 47G,0.0,2026-01-16
2025,2,SNACK ELMA CHIPS,CHEETOS LUA PARMESAO 34G,4.0,2026-05-09
2025,2,SNACK ELMA CHIPS,CHEETOS LUA PARMESAO 95G,0.0,2026-02-27
2025,2,SNACK ELMA CHIPS,CHEETOS MIX DE QUEIJOS 34G,1.0,2026-05-08
2025,2,SNACK ELMA CHIPS,CHEETOS ONDA 45G,0.0,2026-03-20
2025,2,SNACK ELMA CHIPS,CHEETOS ONDA REQUEIJAO 39G,12.0,2026-04-27
2025,2,SNACK ELMA CHIPS,CHEETOS ONDA REQUEIJÃO 90G,4.0,2026-04-13
2025,2,SNACK ELMA CHIPS,DORITOS QUEIJO NACHO 75G,9.0,2026-05-10
2025,2,SNACK ELMA CHIPS,FANDANGOS PRESUNTO 37G,0.0,2026-05-08
2025,2,SNACK ELMA CHIPS,FANDANGOS QUEIJO 37G,3.0,2026-05-04
2025,2,SNACK ELMA CHIPS,FANDANGOS QUEIJO 85G,1.0,2026-04-24
2025,2,SNACK ELMA CHIPS,RUFFLES CHURRASCO 32G,0.0,2026-03-16
2025,2,SNACK ELMA CHIPS,RUFFLES CHURRASCO 68GR,0.0,2026-04-09
2025,2,SNACK ELMA CHIPS,RUFFLES ORIGINAL 68G,6.0,2026-04-26
2025,2,SNACK ELMA CHIPS,RUFFLES PIMENTA MEXICANA 30G,1.0,2026-05-04
2025,2,SNACK ELMA CHIPS,RUFFLES SAL 115G,5.0,2026-04-19
2025,2,SNACK ELMA CHIPS,RUFFLES SAL 32G,1.0,2026-05-10
2025,2,SNACK PRINGLES,PRINGLES BATATA CHURRASCO 109G,5.0,2026-05-07
2025,2,SNACK PRINGLES,PRINGLES BATATA PIZZA CALABRESA 105G,0.0,2025-12-24
2025,2,SNACK TORCIDA,SALGADINHO PÃO DE ALHO TORCIDA CHURRAS 60G,0.0,2025-11-20
2025,2,SORVETE JUNDIÁ,PICOLE JUNDIA MAX PISTACHE 75G,12.0,2026-05-04
2025,2,SORVETE JUNDIÁ,SORVETE JUNDIA BOMBOM ACAI COM LEITINHO 105G,6.0,2026-04-09
2025,2,SORVETE JUNDIÁ,SORVETE JUNDIA DADINHO 70G,23.0,2026-04-25
2025,2,SORVETE JUNDIÁ,SORVETE JUNDIA DADINHO MINI BOMBOM 105G,1.0,2026-05-08
2025,2,SORVETE JUNDIÁ,SORVETE JUNDIA FUZZY ACAI C/ LEITINHO 75G,8.0,2026-04-12
2025,2,SORVETE JUNDIÁ,SORVETE JUNDIA MAX PISTACHE MINI BOMBOM 105G,6.0,2026-05-07
2025,2,SORVETE JUNDIÁ,SORVETE JUNDIÁ BRIGADEIRO 2LTS,0.0,2026-04-30
2025,2,SORVETE JUNDIÁ,SORVETE JUNDIÁ CHOCOLATE 2LTS,0.0,2025-09-21
2025,2,SORVETE JUNDIÁ,SORVETE JUNDIÁ COCO BRANCO 2LTS,0.0,2025-12-26
2025,2,SORVETE JUNDIÁ,SORVETE JUNDIÁ CREME 2LTS,1.0,2025-12-31
2025,2,SORVETE JUNDIÁ,"SORVETE JUNDIÁ FASCINO COLLECTION TORTA LIMAO 1,5L",2.0,2026-03-08
2025,2,SORVETE JUNDIÁ,"SORVETE JUNDIÁ FASCINO PIPOCA 1,5L",2.0,2026-01-15
2025,2,SORVETE JUNDIÁ,SORVETE JUNDIÁ MEXX MORANGO C/LEITE COND.110GR,6.0,2026-05-07
2025,2,SORVETE JUNDIÁ,SORVETE JUNDIÁ MILHO VERDE 2LTS,1.0,2025-12-25
2025,2,SORVETE JUNDIÁ,SORVETE JUNDIÁ PICOLE AZULOKO,14.0,2026-04-30
2025,2,SORVETE KIBON,KIBON CHICABON PALITO,5.0,2026-05-09
2025,2,SORVETE KIBON,KIBON CORNETTO CHOCOMIX 65G,13.0,2026-05-09
2025,2,SORVETE KIBON,KIBON CR/CHOCO/FLOCOS 2LT,1.0,2026-04-05
2025,2,SORVETE KIBON,"KIBON CREMOSISSIMO CHOCOLATE 1,5L",0.0,2026-01-11
2025,2,SORVETE KIBON,KIBON CREMOSISSIMO CHOCOLEITE 4 EM 1 2LTS,3.0,2026-04-13
2025,2,SORVETE KIBON,KIBON CREMOSISSIMO NAPOLITANO,2.0,2026-03-15
2025,2,SORVETE KIBON,KIBON FRUTAS TROPICAIS 2L,1.0,2026-05-10
2025,2,SORVETE KIBON,KIBON FRUTILLY CHICLETE PINTA LINGUA 40G,31.0,2026-05-04
2025,2,SORVETE KIBON,KIBON FRUTTARE ABACAXI,12.0,2026-05-06
2025,2,SORVETE KIBON,KIBON FRUTTARE TANGERINA 59G,0.0,2026-03-24
2025,2,SORVETE KIBON,KIBON MAGNUM BOMBOM COOKIES E CREAM 85G,4.0,2026-05-10
2025,2,SORVETE KIBON,KIBON MAGNUM PISTACHE 64G,27.0,2026-04-30
2025,2,SORVETE KIBON,KIBON SNICKERS 800ML,0.0,2026-04-18
2025,2,SORVETE KIBON,KIBON SORVETE MINI CHICABOM 92G,1.0,2026-05-10
2025,2,SORVETE KIBON,"KIBON SUNDAE CHOCOLATE 1,4L",4.0,2026-03-08
2025,2,SORVETE KIBON,"KIBON SUNDAE LEITE NINHO TRUFADO 1,4L",3.0,2026-03-29
2025,2,SORVETE KIBON,KIBON TABLITO 800ML,3.0,2026-05-01
2025,2,SORVETE PERFETTO,SORVETE COOL KISS CHOCOLATE BELGA 500ML,6.0,2026-02-11
